text,true_label,predicted_label,predicted_score,github,protocol_id
Tredje omröstningen,note,seg,0.6096203,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1899/prot-1899--ak--028.xml#L243,prot-1899--ak--028
o 35 angående regleringen af utgifterna under riksstatens andra hufvudtitel innefattande anslagen till justitiedepartementet och,note,seg,0.59485686,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1893/prot-1893--ak--029.xml#L2519,prot-1893--ak--029
Lönereglering att de frågorna måste betraktas ur speciell synpunkt Även där,note,seg,0.63081336,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1919/prot-1919--fk--039.xml#L3775,prot-1919--fk--039
Industripolitikens inriktning m m,note,seg,0.51970226,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/198081/prot-198081--163.xml#L1210,prot-198081--163
Fortsattes det på förmiddagen började sammanträdet,note,seg,0.6376982,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1905/prot-1905--ak--034.xml#L41,prot-1905--ak--034
Nr 16,note,seg,0.59485686,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1974/prot-1974--126.xml#L2982,prot-1974--126
6 Svar på interpellation 201617340 om uppföljning av polise,note,seg,0.6068959,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201617/prot-201617--082.xml#L4426,prot-201617--082
Egentligen är det emot alla gamla regler att vi skall tvingas dragas med en så gott som oavbrutet pågående förstörelse av pengarnas värde Vi har under senare år sparat inte mindre än 30 procent eller mer av den s k nationalprodukten under det att bruttosparandet bara var 25 procent före kriget Herr Sträng var med rätta mycket stolt när han under valrörelsen i en av radiodebatterna tog fram detta faktum Men han glömde berätta att vi hade socialdemokratiskt styre i detta land även åren före kriget fastän då var inte herr Sträng påtänkt,seg,note,0.51970226,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1958/prot-1958-b-fk--002.xml#L1173,prot-1958-b-fk--002
Ang sekretess vid psykologiska undersökningar i allmän verksamhet,note,seg,0.63417286,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1968/prot-1968--fk--038.xml#L2193,prot-1968--fk--038
86 Nr 13 Lördagen den 29 februari e m,note,seg,0.6390096,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1936/prot-1936--ak--013.xml#L7264,prot-1936--ak--013
Anf 39 ELINA LINNA ( v ),note,seg,0.5885866,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/200506/prot-200506--079.xml#L3448,prot-200506--079
10 Anmälan om interpellationer,note,seg,0.60985285,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201617/prot-201617--082.xml#L4564,prot-201617--082
Herr Lindhagen,note,seg,0.54955935,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1933/prot-1933--fk--033.xml#L2539,prot-1933--fk--033
Onsdagen den 7 april 1954,note,seg,0.6096203,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1954/prot-1954--fk--013.xml#L7163,prot-1954--fk--013
Måndagen de,note,seg,0.61681855,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/198485/prot-198485--143.xml#L762,prot-198485--143
1 ) av fru Nordgren utan angivet yrkande,note,seg,0.587554,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1952/prot-1952--ak--005.xml#L3736,prot-1952--ak--005
38 frånvarande,note,seg,0.51970226,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201415/prot-201415--082.xml#L9901,prot-201415--082
Herr Petrén Alfred,note,seg,0.5889346,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1922/prot-1922--fk--027.xml#L1794,prot-1922--fk--027
begärt votering upplästes och godkändes följande voteringsproposition,note,seg,0.6390096,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1972/prot-1972--121.xml#L4254,prot-1972--121
Om bilstödet åt,note,seg,0.6376982,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/198485/prot-198485--143.xml#L768,prot-198485--143
In fidem H 4 Kolmodin,note,seg,0.5885866,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1883/prot-1883--ak--063.xml#L2255,prot-1883--ak--063
Herr Jak Eriksons i Stockholm motion No 172 till LagUtskottet,note,seg,0.60985285,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1886/prot-1886--ak--004.xml#L1239,prot-1886--ak--004
Om värdesäkring av vissa former av långsiktigt sparande,note,seg,0.67725545,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1959/prot-1959--fk--008.xml#L1513,prot-1959--fk--008
No 59 angående reglering af utgifterna under riksstatens Nionde hufvudtitel,note,seg,0.6096203,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1883/prot-1883--ak--063.xml#L2296,prot-1883--ak--063
Huvudvotering,note,seg,0.6068959,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201415/prot-201415--082.xml#L9827,prot-201415--082
Lördagen den 1 april Kl 7 e m,note,seg,0.63081336,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1905/prot-1905--ak--034.xml#L38,prot-1905--ak--034
No 40 i anledning af väckt motion rörande ändring i lagens stadgande om kronans rätt till danaarf,note,seg,0.51970226,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1881/prot-1881--ak--036.xml#L1676,prot-1881--ak--036
No 37,note,seg,0.5889346,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1904/prot-1904--ak--037.xml#L1100,prot-1904--ak--037
14 Nr B 2,note,seg,0.63417286,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1958/prot-1958-b-fk--002.xml#L1117,prot-1958-b-fk--002
Skriftliga svar på följande frågor hade kommit in,note,seg,0.6376982,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201920/prot-201920--048.xml#L3153,prot-201920--048
Om den kommaunala rösträtten m m,note,seg,0.5885866,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1918/prot-1918-urtima-ak--018.xml#L407,prot-1918-urtima-ak--018
Ja63 Nej 56,note,seg,0.5584909,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1909/prot-1909--fk--047.xml#L2606,prot-1909--fk--047
38 Onsdagen den 25 Februari e m,note,seg,0.67725545,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1891/prot-1891--ak--009.xml#L2912,prot-1891--ak--009
för provinsial,note,seg,0.61681855,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1919/prot-1919--fk--039.xml#L3781,prot-1919--fk--039
pleanter för kommunfullmäktige,note,seg,0.5889346,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1971/prot-1971--075.xml#L2444,prot-1971--075
till infrastrukturminister Tomas Eneroth ( S ),note,seg,0.63417286,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/201920/prot-201920--048.xml#L3166,prot-201920--048
No 32 angående statsregleringen,note,seg,0.6390096,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1883/prot-1883--ak--063.xml#L2246,prot-1883--ak--063
RIKSDAGENS PROTOKOLL 1905 Andra Kammaren No 34,note,seg,0.5885866,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1905/prot-1905--ak--034.xml#L35,prot-1905--ak--034
No 44,note,seg,0.6096203,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1879/prot-1879--ak--044.xml#L1843,prot-1879--ak--044
16 Lördagen den 25 Juni m,note,seg,0.6068959,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1887/prot-1887-majjul-fk--021.xml#L1216,prot-1887-majjul-fk--021
Herr Jansson i Falun,note,seg,0.51970226,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1921/prot-1921--ak--060.xml#L807,prot-1921--ak--060
No 61,note,seg,0.5889346,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1908/prot-1908--ak--061.xml#L1658,prot-1908--ak--061
Onsdagen den 14 Mars e m 29,note,seg,0.63417286,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1877/prot-1877--ak--023.xml#L2351,prot-1877--ak--023
Plenum fredagen den 22 november som i den preliminära planen utsatts till kl 1000 eller 1400 kommer att börja kl 1400 och blir ett bordläggningsplenum,note,seg,0.6376982,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1968/prot-1968--fk--038.xml#L2170,prot-1968--fk--038
Enligt anteckning å utlåtandet var reservation vid förevarande 5 i afseende å den för Utskottets hemställan begagnade motivering afgifven af följande Kammarens ledamöter hvilka i ärendets behandling inom Utskottet deltagit nemligen Herrar H Key Liss Olof Larsson P O Hörnfeldt Peter Olsson Jöns Rundbäck Ola Bosson Olsson Jan Andersson Jonas Andersson J BH Johansson Sven Nilsson 1 Efveröd Gustaf Jonsson och J H Billström,note,seg,0.5584909,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1877/prot-1877--ak--023.xml#L2385,prot-1877--ak--023
Propositioner gavs på bifall till dels utskottets hemställan dels reservationen nr 3 av herr Nelander m fl och förklarades den förra propositionen vara med övervägande ja besvarad Sedan herr Molin begärt votering upplästes och godkändes följande voteringsproposition,note,seg,0.54955935,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1972/prot-1972--121.xml#L4283,prot-1972--121
No 11 30 Onsdagen den 28 Februari e m,note,seg,0.6096203,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1894/prot-1894--ak--011.xml#L2388,prot-1894--ak--011
GUDRUN SCHYMAN ( vpk ) replik,note,seg,0.587554,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/198990/prot-198990--007.xml#L14159,prot-198990--007
Anf 60 JOHN WIDEGREN ( M ) replik,note,seg,0.6068959,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/202122/prot-202122--079.xml#L2140,prot-202122--079
Angående vilkoren för tillverkning af bränvin ( Forts ),note,seg,0.63081336,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1879/prot-1879--ak--044.xml#L1846,prot-1879--ak--044
Vad utskottet i dessa betänkanden hemställt bifölls,note,seg,0.6390096,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1969/prot-1969--fk--039.xml#L4676,prot-1969--fk--039
Torsdagen den 11 november 1976,note,seg,0.6376982,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1974/prot-1974--126.xml#L2985,prot-1974--126
10 ) angående försäljning till Upsala stad af kronolägenheten Slottstegelhagen och en del af kronolägenheten Slottshumlegården 20 ) angående upplåtelse till enskilde af ett invid Jörns jernvägsstation beläget område af kronoparken Vestra Jörnsmarken i Jörns socken af Vesterbottens län samt 30 ) om uppgörelse med Stockholms stad angående öfverlåtande 5 staten af den rätt staden må ega till vissa delar af Helgeandsolmen,note,seg,0.5885866,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1895/prot-1895--fk--020.xml#L3067,prot-1895--fk--020
Fredagen den 19 februari Kompletteringsväl till utskott se ia ere esccbsssenfr rs,note,seg,0.5584909,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/198788/prot-198788--068.xml#L237,prot-198788--068
herr J A Johanssons i Bastholmen m fl motion no 130 till statsutskottet,note,seg,0.60985285,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1896/prot-1896--ak--004.xml#L1098,prot-1896--ak--004
Ang utarreadessa bestämmelser tillämpats ute i praktiska livet Ja dessa bestäm,note,seg,0.61681855,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1917/prot-1917--ak--028.xml#L3070,prot-1917--ak--028
Föredrogs ånyo konstitutionsutskottets utlåtande nr 29 i anledning av väckt motion om kompletterande av den konventionella internationella utrikespolitiken med ett sysslande även med ofredens djupliggande orsaker,note,seg,0.587554,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1933/prot-1933--fk--033.xml#L2563,prot-1933--fk--033
Motionären Herr Johan Jönsson yttrade,note,seg,0.63081336,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1876/prot-1876--ak--028.xml#L4457,prot-1876--ak--028
för viss biav vad i statsrådsprotokollet över finansärenden för den 3 januari 1947 an,note,seg,0.51970226,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1947/prot-1947--fk--009.xml#L274,prot-1947--fk--009
Herr Mannerskantz,note,seg,0.5889346,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1947/prot-1947--fk--009.xml#L312,prot-1947--fk--009
58 Nr 35 Investeringsavgift m m,note,seg,0.6390096,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1951/prot-1951--ak--035.xml#L5442,prot-1951--ak--035
Mom b Propositioner gavs på bifall till dels utskottets hemställan dels reservationen nr 2 av herrar Nelander och Molin och förklarades den förra propositionen vara med övervägande ja besvarad Sedan herr Moli,note,seg,0.6376982,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1972/prot-1972--121.xml#L4248,prot-1972--121
87,note,seg,0.5885866,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/198788/prot-198788--068.xml#L262,prot-198788--068
199596KU23 Offentlighet och sekretess,note,seg,0.5584909,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199596/prot-199596--066.xml#L1501,prot-199596--066
löneboställen ( Forts ),note,seg,0.60985285,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1917/prot-1917--ak--028.xml#L3086,prot-1917--ak--028
Mom ce ) och d ) Hvad utskottet hemställt bifölls Mom e ),note,seg,0.54955935,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1910/prot-1910--ak--057.xml#L6117,prot-1910--ak--057
Herr statsrådet Wersäll aflemnade Kongl Majts nedannämnda nådiga propositioner till Riksdagen,note,seg,0.6096203,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1900/prot-1900--fk--015.xml#L1641,prot-1900--fk--015
14 Onsdagen den 13 April,note,seg,0.61681855,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1904/prot-1904--ak--037.xml#L1107,prot-1904--ak--037
statsverksropositionen ( Forts ),note,seg,0.587554,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1915/prot-1915--ak--006.xml#L2915,prot-1915--ak--006
Överläggningen var härmed avslutad,note,seg,0.6068959,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199596/prot-199596--066.xml#L1473,prot-199596--066
Herr Ahlgren,note,seg,0.51970226,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1868/prot-1868--ak--0401.xml#L1901,prot-1868--ak--0401
